SongName,CatBoxLink,GroupName,AlbumName,ArtistId,SongId,Duration,releasedate,issolo,Gender
U You,https://files.catbox.moe/lwcouc.webm,Apink,https://catbox.moe/c/o24kvh,18,9796,205.64,2016-02-01,n,female
Wishlist,https://files.catbox.moe/c2yui7.webm,Apink,https://catbox.moe/c/o24kvh,18,9803,214.06,2015-08-07,n,female
Without You (Bomi),https://files.catbox.moe/ex7oyf.webm,Apink,https://catbox.moe/c/o24kvh,18,9795,252.88,2016-08-29,n,female
April Story,https://files.catbox.moe/1fg9gb.webm,April,https://catbox.moe/c/kp685t,19,2013,222.12,2017-01-03,n,female
Dream Candy,https://files.catbox.moe/36ndok.webm,April,https://catbox.moe/c/kp685t,19,1849,224.86,2015-08-23,n,female
LALALILALA,https://files.catbox.moe/w2z7te.webm,April,https://catbox.moe/c/kp685t,19,6066,199.72,2020-04-22,n,female
Lovesick,https://files.catbox.moe/g8tftz.webm,April,https://catbox.moe/c/kp685t,19,2111,197.46,2017-05-29,n,female
Mayday,https://files.catbox.moe/ubqc0q.webm,April,https://catbox.moe/c/kp685t,19,2110,182.92,2017-05-29,n,female
Muah!,https://files.catbox.moe/5tar1y.webm,April,https://catbox.moe/c/kp685t,19,1850,228.5,2015-11-24,n,female
Now Or Never,https://files.catbox.moe/h6nzzg.webm,April,https://catbox.moe/c/kp685t,19,6905,225.56,2020-07-29,n,female
Oh! my mistake,https://files.catbox.moe/f0m0e8.webm,April,https://catbox.moe/c/kp685t,19,8478,223.54,2018-10-16,n,female
Take my hand,https://files.catbox.moe/qeh60u.webm,April,https://catbox.moe/c/kp685t,19,8672,246.78,2017-09-20,n,female
The Blue Bird,https://files.catbox.moe/8r52co.webm,April,https://catbox.moe/c/kp685t,19,8671,202.18,2018-03-12,n,female
Tinker Bell,https://files.catbox.moe/vhmupn.webm,April,https://catbox.moe/c/kp685t,19,1848,244.4,2016-04-26,n,female
1 In A Million,https://files.catbox.moe/jyk8y2.webm,ASTRO,https://catbox.moe/c/ywgn51,20,16864,227.82,2018-05-18,n,male
After Midnight,https://files.catbox.moe/7yulub.webm,ASTRO,https://catbox.moe/c/ywgn51,20,15569,198.68,2021-08-02,n,male
All Night,https://files.catbox.moe/ygzw81.webm,ASTRO,https://catbox.moe/c/ywgn51,20,3914,246.86,2019-01-16,n,male
Always You,https://files.catbox.moe/gwimjb.webm,ASTRO,https://catbox.moe/c/ywgn51,20,2735,227.14,2018-07-24,n,male
Baby,https://files.catbox.moe/gwazd6.webm,ASTRO,https://catbox.moe/c/ywgn51,20,2867,225.12,2017-05-28,n,male
Blue flame,https://files.catbox.moe/797cqb.webm,ASTRO,https://catbox.moe/c/ywgn51,20,5298,211.98,2019-11-20,n,male
Breathless,https://files.catbox.moe/ezwlhc.webm,ASTRO,https://catbox.moe/c/ywgn51,20,1708,213.98,2016-06-30,n,male
Call Out,https://files.catbox.moe/1qe44u.webm,ASTRO,https://catbox.moe/c/ywgn51,20,16865,314.56,2018-08-27,n,male
Cat's Eye,https://files.catbox.moe/y6tw5w.webm,ASTRO,https://catbox.moe/c/ywgn51,20,1709,179.18,2016-02-25,n,male
Confession,https://files.catbox.moe/khpio7.webm,ASTRO,https://catbox.moe/c/ywgn51,20,2868,242.38,2016-11-09,n,male
Crazy Sexy Cool,https://files.catbox.moe/e6jcbw.webm,ASTRO,https://catbox.moe/c/ywgn51,20,2320,299.2,2017-11-01,n,male
Footprint,https://files.catbox.moe/jthom1.webm,ASTRO,https://catbox.moe/c/ywgn51,20,16863,218.82,2021-08-01,n,male
Hide&Seek,https://files.catbox.moe/elc4l1.webm,ASTRO,https://catbox.moe/c/ywgn51,20,1707,279.14,2016-02-22,n,male
Knock,https://files.catbox.moe/k4mlgr.webm,ASTRO,https://catbox.moe/c/ywgn51,20,6131,208.4,2020-05-04,n,male
Like a King (Jinjin),https://files.catbox.moe/85kpoi.webm,ASTRO,https://catbox.moe/c/ywgn51,20,9561,160.8,2018-05-23,n,male
One,https://files.catbox.moe/b5fkb8.webm,ASTRO,https://catbox.moe/c/ywgn51,20,11427,210.74,2021-04-05,n,male
Our Spring,https://files.catbox.moe/wypllu.webm,ASTRO,https://catbox.moe/c/ywgn51,20,13455,227.5,2021-05-23,n,male
We Still (Be With U),https://files.catbox.moe/lgodfr.webm,ASTRO,https://catbox.moe/c/ywgn51,20,9149,208.6,2020-12-31,n,male
YOU&ME (Thanks AROHA),https://files.catbox.moe/wjvld7.webm,ASTRO,https://catbox.moe/c/ywgn51,20,14542,211.14,2017-04-01,n,male
Badman,https://files.catbox.moe/3kozzk.webm,B.A.P,https://catbox.moe/c/643j3f,22,1469,236.48,2013-08-05,n,male
Coffee Shop,https://files.catbox.moe/188czr.webm,B.A.P,https://catbox.moe/c/643j3f,22,1471,220.44,2013-06-27,n,male
Crash,https://files.catbox.moe/okovfk.webm,B.A.P,https://catbox.moe/c/643j3f,22,1439,193.44,2012-08-28,n,male
Feel So Good,https://files.catbox.moe/wkb4e0.webm,B.A.P,https://catbox.moe/c/643j3f,22,6305,206.07999999999998,2016-02-21,n,male
Fly High,https://files.catbox.moe/m00asg.webm,B.A.P,https://catbox.moe/c/643j3f,22,1896,206.84,2016-11-18,n,male
Hands Up,https://files.catbox.moe/hwj133.webm,B.A.P,https://catbox.moe/c/643j3f,22,2378,225.96,2017-12-13,n,male
Honeymoon,https://files.catbox.moe/bactru.webm,B.A.P,https://catbox.moe/c/643j3f,22,6303,221.88,2017-09-05,n,male
Hurricane,https://files.catbox.moe/ouvh7c.webm,B.A.P,https://catbox.moe/c/643j3f,22,1468,215.9,2013-07-16,n,male
No Mercy,https://files.catbox.moe/47ylts.webm,B.A.P,https://catbox.moe/c/643j3f,22,1433,212.76,2012-07-18,n,male
One Shot,https://files.catbox.moe/d7ozyd.webm,B.A.P,https://catbox.moe/c/643j3f,22,1425,415.1,2013-02-11,n,male
Power,https://files.catbox.moe/a99sd2.webm,B.A.P,https://catbox.moe/c/643j3f,22,1427,251.18,2012-04-26,n,male
Rain Sound,https://files.catbox.moe/kjoh6w.webm,B.A.P,https://catbox.moe/c/643j3f,22,1470,206.5,2013-01-14,n,male
Skydive,https://files.catbox.moe/nwrrwy.webm,B.A.P,https://catbox.moe/c/643j3f,22,2205,604.84,2016-11-06,n,male
Stop it,https://files.catbox.moe/s767eg.webm,B.A.P,https://catbox.moe/c/643j3f,22,1467,246.12,2012-10-22,n,male
That's My Jam,https://files.catbox.moe/q6shov.webm,B.A.P,https://catbox.moe/c/643j3f,22,6306,210.52,2016-08-07,n,male
Wake me up,https://files.catbox.moe/yziucs.webm,B.A.P,https://catbox.moe/c/643j3f,22,6302,252.24,2017-03-07,n,male
Warrior,https://files.catbox.moe/eoz50h.webm,B.A.P,https://catbox.moe/c/643j3f,22,1426,256.1,2012-01-25,n,male
Where Are You#,https://files.catbox.moe/o56nw4.webm,B.A.P,https://catbox.moe/c/643j3f,22,15741,214.56,2014-06-03,n,male
"Young, Wild & Free",https://files.catbox.moe/yqu79u.webm,B.A.P,https://catbox.moe/c/643j3f,22,1429,284.26,2015-11-15,n,male
A lie,https://files.catbox.moe/750zbt.webm,B1A4,https://catbox.moe/c/37t4nv,23,1900,218.44,2016-11-27,n,male
Baby Good Night,https://files.catbox.moe/d8v5et.webm,B1A4,https://catbox.moe/c/37t4nv,23,1003,226.0,2012-05-23,n,male
Baby I'm sorry,https://files.catbox.moe/rwztdt.webm,B1A4,https://catbox.moe/c/37t4nv,23,1000,217.4,2012-03-13,n,male
Beautiful Target,https://files.catbox.moe/i7jgty.webm,B1A4,https://catbox.moe/c/37t4nv,23,999,222.44,2011-09-15,n,male
Like a movie,https://files.catbox.moe/30gcip.webm,B1A4,https://catbox.moe/c/37t4nv,23,7597,213.07999999999998,2020-10-19,n,male
Lonely,https://files.catbox.moe/af02uv.webm,B1A4,https://catbox.moe/c/37t4nv,23,998,253.62,2014-01-12,n,male
OK,https://files.catbox.moe/204mna.webm,B1A4,https://catbox.moe/c/37t4nv,23,996,252.34,2011-04-20,n,male
Rollin',https://files.catbox.moe/iszbxl.webm,B1A4,https://catbox.moe/c/37t4nv,23,2639,192.98,2017-09-25,n,male
Solo Day,https://files.catbox.moe/qmsrg8.webm,B1A4,https://catbox.moe/c/37t4nv,23,994,312.72,2014-07-13,n,male
Sweet Girl,https://files.catbox.moe/uliwnf.webm,B1A4,https://catbox.moe/c/37t4nv,23,993,247.94,2015-08-09,n,male
The Way to Find Love (CNU),https://files.catbox.moe/qwqacm.webm,B1A4,https://catbox.moe/c/37t4nv,23,9486,257.08,2016-09-16,n,male
Tried to walk,https://files.catbox.moe/20rh28.webm,B1A4,https://catbox.moe/c/37t4nv,23,995,238.68,2012-11-12,n,male
What's Happening#,https://files.catbox.moe/jxigq6.webm,B1A4,https://catbox.moe/c/37t4nv,23,997,202.1,2013-05-07,n,male
With You,https://files.catbox.moe/r4yjyv.webm,B1A4,https://catbox.moe/c/37t4nv,23,9487,194.3,2013-11-08,n,male
a Good Boy,https://files.catbox.moe/dpi4ro.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,1353,259.9,2013-06-16,y,female
Always be with you,https://files.catbox.moe/mw9ksy.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,3896,281.38,2019-01-10,y,female
Just because,https://files.catbox.moe/w2ewke.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,11721,222.82,2016-12-01,y,female
Just Go,https://files.catbox.moe/l2qhxd.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,11714,217.02,2019-08-23,y,female
Morning of canon,https://files.catbox.moe/ug7rzp.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,11712,230.82,2014-07-23,y,female
Sad Song,https://files.catbox.moe/ebnb3g.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,1354,207.14,2012-09-09,y,female
Shouldn't Have...,https://files.catbox.moe/p4equ3.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,11711,216.5,2015-05-19,y,female
so-so,https://files.catbox.moe/j6b8ob.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,11710,221.1,2016-05-23,y,female
Sorry to myself,https://files.catbox.moe/hblyak.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,3286,216.32,2018-11-21,y,female
Sweet lies,https://files.catbox.moe/ganjtl.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,11713,203.38,2017-05-29,y,female
Was it you#,https://files.catbox.moe/dcwyfy.webm,Baek A Yeon,https://catbox.moe/c/ay22fs,24,2574,268.1,2018-05-21,y,female
Amusement Park,https://files.catbox.moe/8najvc.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,8291,262.12,2020-12-21,y,male
Bambi,https://files.catbox.moe/ehsg8k.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,11074,266.42,2021-03-30,y,male
Beautiful,https://files.catbox.moe/l2om90.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,1486,240.76,2015-04-27,y,male
Candy,https://files.catbox.moe/3hu86d.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,6244,230.28,2020-05-25,y,male
Every Second,https://files.catbox.moe/e9sowl.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,7319,212.62,2020-09-22,y,male
happy,https://files.catbox.moe/gnlosb.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,11850,232.72,2020-10-06,y,male
Is it me#,https://files.catbox.moe/krcn5z.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,16242,248.08,2021-08-31,y,male
My Love,https://files.catbox.moe/horisc.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,8996,194.14,2020-01-11,y,male
On the Road,https://files.catbox.moe/oqc01m.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,11851,244.74,2020-02-29,y,male
Take you home,https://files.catbox.moe/zdpnvm.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,2019,246.06,2017-04-14,y,male
UN Village,https://files.catbox.moe/xypj6d.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,4575,242.52,2019-07-10,y,male
U,https://files.catbox.moe/zdc67h.webm,Baekhyun,https://catbox.moe/c/mk6hh8,25,13812,224.48,2021-06-02,y,male
12#30,https://files.catbox.moe/xjemos.webm,Beast,https://catbox.moe/c/oyvmvy,26,8206,247.88,2014-10-19,n,male
Bad Girl,https://files.catbox.moe/3st00n.webm,Beast,https://catbox.moe/c/oyvmvy,26,466,217.88,2010-07-15,n,male
Beautiful Night,https://files.catbox.moe/8y4j9z.webm,Beast,https://catbox.moe/c/oyvmvy,26,462,227.54,2012-07-21,n,male
Beautiful,https://files.catbox.moe/i6zf5u.webm,Beast,https://catbox.moe/c/oyvmvy,26,463,434.86,2010-11-15,n,male
Black Paradise,https://files.catbox.moe/ap5s29.webm,Beast,https://catbox.moe/c/oyvmvy,26,8225,222.86,2013-02-27,n,male
Breath,https://files.catbox.moe/vtn0hp.webm,Beast,https://catbox.moe/c/oyvmvy,26,464,259.56,2010-09-29,n,male
Butterfly,https://files.catbox.moe/2wr95e.webm,Beast,https://catbox.moe/c/oyvmvy,26,8216,221.94,2016-06-26,n,male
Fiction,https://files.catbox.moe/4whgxi.webm,Beast,https://catbox.moe/c/oyvmvy,26,528,305.24,2011-05-16,n,male
Good Luck,https://files.catbox.moe/2djv1k.webm,Beast,https://catbox.moe/c/oyvmvy,26,460,249.1,2014-06-15,n,male
Gotta go to work,https://files.catbox.moe/2q1ru0.webm,Beast,https://catbox.moe/c/oyvmvy,26,910,200.0,2015-07-19,n,male
Hateful Person,https://files.catbox.moe/tr2t1y.webm,Beast,https://catbox.moe/c/oyvmvy,26,8226,187.92,2012-06-14,n,male
How To Love,https://files.catbox.moe/7hax15.webm,Beast,https://catbox.moe/c/oyvmvy,26,8233,238.0,2013-08-25,n,male
I Knew It,https://files.catbox.moe/zjybjh.webm,Beast,https://catbox.moe/c/oyvmvy,26,8220,108.18,2012-01-26,n,male
I Like You The Best,https://files.catbox.moe/8emfe1.webm,Beast,https://catbox.moe/c/oyvmvy,26,14802,487.84,2010-11-09,n,male
I'm Sorry,https://files.catbox.moe/fkankn.webm,Beast,https://catbox.moe/c/oyvmvy,26,8219,310.72,2013-06-19,n,male
Midnight,https://files.catbox.moe/i5ntrh.webm,Beast,https://catbox.moe/c/oyvmvy,26,8222,75.58,2012-07-15,n,male
Mystery,https://files.catbox.moe/zuryf9.webm,Beast,https://catbox.moe/c/oyvmvy,26,610,135.64,2012-02-14,n,male
No More,https://files.catbox.moe/zx6y0n.webm,Beast,https://catbox.moe/c/oyvmvy,26,8215,244.6,2014-06-09,n,male
Ribbon,https://files.catbox.moe/8uagnt.webm,Beast,https://catbox.moe/c/oyvmvy,26,8209,271.06,2016-07-03,n,male
Say No,https://files.catbox.moe/1s1dcm.webm,Beast,https://catbox.moe/c/oyvmvy,26,8213,200.04,2010-07-26,n,male
Shadow,https://files.catbox.moe/aqbpyw.webm,Beast,https://catbox.moe/c/oyvmvy,26,461,223.12,2013-07-18,n,male
Shock,https://files.catbox.moe/myj181.webm,Beast,https://catbox.moe/c/oyvmvy,26,465,258.42,2010-07-26,n,male
Without You,https://files.catbox.moe/1kmq86.webm,Beast,https://catbox.moe/c/oyvmvy,26,14804,227.32,2015-08-27,n,male
YeY,https://files.catbox.moe/5qx4qp.webm,Beast,https://catbox.moe/c/oyvmvy,26,943,226.82,2015-07-26,n,male
Excuse Me,https://files.catbox.moe/wzgsca.webm,BESTie,https://catbox.moe/c/hvi0dp,27,806,207.48,2015-05-07,n,female
Hot Baby,https://files.catbox.moe/cskdax.webm,BESTie,https://catbox.moe/c/hvi0dp,27,811,210.16,2014-07-27,n,female
Love Options,https://files.catbox.moe/x44c82.webm,BESTie,https://catbox.moe/c/hvi0dp,27,808,195.72,2013-10-16,n,female
Pitapat,https://files.catbox.moe/vgttow.webm,BESTie,https://catbox.moe/c/hvi0dp,27,813,216.04,2013-07-11,n,female
Thank u very much,https://files.catbox.moe/x2cgg0.webm,BESTie,https://catbox.moe/c/hvi0dp,27,810,200.9,2014-02-27,n,female
A Fool of Tears,https://files.catbox.moe/iv3b88.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,15368,243.08,2008-10-03,n,male
Always,https://files.catbox.moe/t2wa4n.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1373,238.54,2009-08-26,n,male
Bad Boy,https://files.catbox.moe/eiaxj8.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,278,236.98,2012-02-28,n,male
Bae Bae,https://files.catbox.moe/86b2d2.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,787,173.9,2015-04-30,n,male
BANG BANG BANG,https://files.catbox.moe/tcyg7r.mkv,BIGBANG,https://catbox.moe/c/8wp52a,28,821,229.78,2015-06-01,n,male
Blue,https://files.catbox.moe/g3fa9r.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,282,242.06,2012-02-21,n,male
Dirty Cash,https://files.catbox.moe/mzbc2p.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,15367,211.3,2008-10-03,n,male
Fantastic Baby,https://files.catbox.moe/0p61p0.mkv,BIGBANG,https://catbox.moe/c/8wp52a,28,268,239.8,2012-03-06,n,male
Forever With U,https://files.catbox.moe/bfnnh1.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,15369,215.6,2008-10-03,n,male
FXXK IT,https://files.catbox.moe/sqwbng.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1915,243.38,2016-12-12,n,male
Goodbye Baby,https://files.catbox.moe/tm6l1r.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,15366,213.94,2008-10-03,n,male
Haru Haru,https://files.catbox.moe/qf1cl7.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,877,324.08,2008-10-02,n,male
How Gee,https://files.catbox.moe/jmaams.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,878,247.9,2008-10-07,n,male
La-la-la,https://files.catbox.moe/zohzku.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,880,197.38,2008-10-02,n,male
Last Dance,https://files.catbox.moe/zcz0m6.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1916,296.9,2016-12-12,n,male
Last Farewell,https://files.catbox.moe/g8c5pm.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,294,349.48,2009-08-26,n,male
Let's not fall in love,https://files.catbox.moe/ovmhzy.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1010,228.04,2015-08-04,n,male
Lies,https://files.catbox.moe/houv71.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,876,294.46,2008-10-02,n,male
Loser,https://files.catbox.moe/thinww.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,785,226.7,2015-04-30,n,male
Love Song,https://files.catbox.moe/gg2ac0.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,284,247.9,2011-04-13,n,male
Ma Girl,https://files.catbox.moe/qf3ewh.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,15668,229.2,2008-10-03,n,male
Monster,https://files.catbox.moe/hh1d7j.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,267,283.48,2012-06-02,n,male
My Heaven,https://files.catbox.moe/z6kre3.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1132,236.66,2009-05-25,n,male
Oh My Friend,https://files.catbox.moe/hg4gca.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,14441,208.88,2008-08-16,n,male
Sober,https://files.catbox.moe/nvgz1v.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,840,244.26,2015-06-30,n,male
Sunset Glow,https://files.catbox.moe/1p7395.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,14438,254.06,2010-02-13,n,male
Tonight,https://files.catbox.moe/sj5azh.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,285,223.36,2011-02-28,n,male
We belong together,https://files.catbox.moe/zasywq.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1146,286.18,2008-10-02,n,male
We like 2 Party,https://files.catbox.moe/43bpnc.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1050,206.68,2015-06-04,n,male
With U,https://files.catbox.moe/yevaup.webm,BIGBANG,https://catbox.moe/c/8wp52a,28,1134,204.04,2008-10-09,n,male
Lollipop,https://files.catbox.moe/w4l39s.webm,BIGBANG + 2NE1,https://catbox.moe/c/873buy,29,584,193.68,2009-05-15,n,coed
Full Moon Shine,https://files.catbox.moe/z4itkq.webm,Bigstar,https://catbox.moe/c/wvq2ih,30,1738,186.42,2015-09-03,n,male
Run&Run,https://files.catbox.moe/pbvuc9.webm,Bigstar,https://catbox.moe/c/wvq2ih,30,1739,207.56,2013-08-07,n,male
Thinking of you,https://files.catbox.moe/uqspqb.webm,Bigstar,https://catbox.moe/c/wvq2ih,30,1740,189.76,2012-10-03,n,male
As if it's your last,https://files.catbox.moe/fwvzmy.mkv,Blackpink,https://catbox.moe/c/khu4lq,31,2129,216.82,2017-06-22,n,female
Boombayah,https://files.catbox.moe/hae95h.webm,Blackpink,https://catbox.moe/c/khu4lq,31,1699,243.94,2016-08-08,n,female
Ddu-du Ddu-du,https://files.catbox.moe/ua801p.webm,Blackpink,https://catbox.moe/c/khu4lq,31,2582,215.28,2018-06-15,n,female
How You Like That,https://files.catbox.moe/bpzem5.webm,Blackpink,https://catbox.moe/c/khu4lq,31,6410,183.46,2020-06-26,n,female
Kill this Love,https://files.catbox.moe/r8ais6.webm,Blackpink,https://catbox.moe/c/khu4lq,31,4127,193.64,2019-04-04,n,female
Lovesick Girls,https://files.catbox.moe/40ny7m.webm,Blackpink,https://catbox.moe/c/khu4lq,31,7390,201.6,2020-10-02,n,female
Playing with fire,https://files.catbox.moe/11j5ec.webm,Blackpink,https://catbox.moe/c/khu4lq,31,1887,208.64,2016-10-31,n,female
Stay,https://files.catbox.moe/yqv5re.webm,Blackpink,https://catbox.moe/c/khu4lq,31,1886,240.96,2016-10-31,n,female
Whistle,https://files.catbox.moe/gi4qtw.mkv,Blackpink,https://catbox.moe/c/khu4lq,31,1700,230.62,2016-08-08,n,female
Be the Light,https://files.catbox.moe/0q06oc.webm,Block B,https://catbox.moe/c/q6nw75,32,3302,226.0,2013-09-23,n,male
Don't Leave,https://files.catbox.moe/67jttj.webm,Block B,https://catbox.moe/c/q6nw75,32,2399,239.26,2018-01-08,n,male
Freeze!,https://files.catbox.moe/ctw31b.webm,Block B,https://catbox.moe/c/q6nw75,32,3304,214.7,2011-04-13,n,male
Her,https://files.catbox.moe/pb29gi.webm,Block B,https://catbox.moe/c/q6nw75,32,929,245.82,2014-07-23,n,male
Jackpot,https://files.catbox.moe/yav37o.webm,Block B,https://catbox.moe/c/q6nw75,32,1382,233.3,2014-04-14,n,male
My Zone,https://files.catbox.moe/itpsoi.webm,Block B,https://catbox.moe/c/q6nw75,32,1883,185.2,2016-10-14,n,male
NalinA,https://files.catbox.moe/yngidc.webm,Block B,https://catbox.moe/c/q6nw75,32,932,280.22,2012-02-01,n,male
Nillili Mambo,https://files.catbox.moe/hiwbm9.webm,Block B,https://catbox.moe/c/q6nw75,32,930,267.62,2012-10-16,n,male
Shall we dance,https://files.catbox.moe/0ikohy.webm,Block B,https://catbox.moe/c/q6nw75,32,3301,183.74,2017-11-07,n,male
Tell them,https://files.catbox.moe/90lzlp.webm,Block B,https://catbox.moe/c/q6nw75,32,3303,229.62,2011-06-22,n,male
Toy,https://files.catbox.moe/ca446f.webm,Block B,https://catbox.moe/c/q6nw75,32,1576,219.96,2016-04-10,n,male
Very Good,https://files.catbox.moe/o1b2ke.webm,Block B,https://catbox.moe/c/q6nw75,32,1381,242.64,2013-10-01,n,male
Yesterday,https://files.catbox.moe/vpc30n.webm,Block B,https://catbox.moe/c/q6nw75,32,16055,184.54,2017-02-05,n,male
Amor,https://files.catbox.moe/x9vo5h.webm,BoA,https://catbox.moe/c/9iy5p5,33,3632,250.02,2018-12-20,y,female
Atlantis Princess,https://files.catbox.moe/2domk8.webm,BoA,https://catbox.moe/c/9iy5p5,33,7690,261.56,2009-09-25,y,female
Better,https://files.catbox.moe/rdmts0.webm,BoA,https://catbox.moe/c/9iy5p5,33,8143,213.28,2020-12-01,y,female
Between Heaven and Hell,https://files.catbox.moe/nxtbxm.webm,BoA,https://catbox.moe/c/9iy5p5,33,7696,233.02,2013-06-05,y,female
