id,id_parent,nome,vtype,vlink,id_artist,publishedon,views,likes,dislikes,lastupdate,recentviews,recentlikes,promoted,dead,promotedviews
1292,NULL,Vista,main,2FBfIH1Fimw,66,2012-08-30,2936523,34475,1341,"2020-06-21 11:08:01",768,4,n,n,0
1293,731,"You're pitiful",alternate,j1rglBWea4E,66,2015-03-11,1360785,12968,247,"2020-06-21 11:09:01",194,0,n,n,0
1294,0,"Might Just Die",main,Sa7QfiKGvfk,87,2015-05-25,8277353,207860,1479,"2020-06-21 04:50:01",2531,51,n,n,0
1295,1294,"Might Just Die",duplicate,bCyys9JqOGI,87,2015-05-20,1135664,32498,298,"2020-06-21 11:10:02",85,2,n,n,0
1296,1298,Psycho,duplicate,yJDc5vYw_UE,87,2014-06-22,1514991,34100,350,"2020-06-21 11:10:02",100,2,n,n,0
1297,NULL,"What am I to you",main,sYY_rV78pLk,87,2013-11-25,3492087,32972,713,"2020-06-21 11:11:01",82,4,n,n,0
1298,0,Psycho,main,-3NuSt7XBxk,87,2014-06-26,2420053,46967,413,"2020-06-21 04:54:02",521,15,n,n,0
1299,1297,"What am I to you",duplicate,qxFQTL5-isM,87,2013-12-02,1692822,29293,284,"2020-06-21 11:11:01",382,8,n,n,0
1300,NULL,"Tell Me Love",main,zeUEOxTd8IE,87,2013-08-19,3863823,29156,601,"2020-06-21 11:11:01",112,1,n,n,0
1301,NULL,Dreamer,main,zM5GpSPGk-Y,87,2013-04-25,1247304,28401,325,"2020-06-21 11:12:01",86,4,n,n,0
1304,NULL,"Child in Time",main,GHB5jlv-Atg,188,2015-01-28,856803,8728,80,"2020-06-21 23:10:01",161,3,n,n,0
1305,NULL,"The Grasshopper Song",main,4h1SixKJSKs,188,2012-01-12,3361944,25193,464,"2020-06-21 11:12:01",582,5,n,n,0
1306,NULL,"Here I Am",main,9Isov_SmYhY,188,2014-11-26,584302,6599,71,"2020-06-20 13:57:02",71,1,n,n,0
1307,NULL,"Midnight Circus",main,vjBHPvYW3Gk,188,2011-06-02,4455586,40472,652,"2020-06-21 11:12:01",1084,13,n,n,0
1308,NULL,"Don't say anything",main,E-p46SkT9V0,188,2014-01-23,681392,7285,84,"2020-06-21 22:36:30",20,0,n,n,0
1309,NULL,"Darling Of All Hearts",main,IsbiwkMY5kg,188,2013-06-19,1957539,16524,418,"2020-06-21 11:12:29",304,3,n,n,0
1310,1304,"Child in Time",alternate,WIZBN5mpQs0,188,2015-02-04,626413,3920,72,"2020-06-21 23:05:02",51,1,n,n,0
1311,NULL,"Princess and Prince Charming",main,FG3QZHMkyPg,188,2012-04-19,1758279,14779,435,"2020-06-21 04:49:01",151,0,n,n,0
1312,NULL,"Monday Blues",main,NmWf1pFjodY,188,2014-08-20,1088691,8521,643,"2020-06-21 04:55:02",76,1,n,n,0
1313,NULL,"Goodbye to Romance",main,MkmSxGCGW8Y,188,2012-12-13,3468593,26176,438,"2020-06-21 11:13:02",1276,10,n,n,0
1314,NULL,"Once in Summer",main,qEOzdB8G-7U,188,2014-07-31,1008279,8289,177,"2020-06-21 14:31:01",160,3,n,n,0
1315,NULL,Pray,main,Uive4DMqAdc,188,2011-08-04,1681914,22564,407,"2020-06-21 11:13:02",167,5,n,n,0
1316,1307,"Midnight Circys",duplicate,Th87K4O6iBE,188,2011-06-06,714520,5603,87,"2020-06-21 23:56:30",75,1,n,n,0
1318,NULL,Rush,main,bSo7gYXp-bA,143,2015-09-06,19366797,304935,2575,"2020-06-21 11:14:02",3043,81,n,n,0
1319,NULL,"Bad Girls",main,kLyfHxNDeVM,129,2013-05-20,20840025,267779,7402,"2020-06-21 04:50:01",16262,334,n,n,0
1320,887,"Turn it up",duplicate,vClRrR7S-qQ,196,2011-01-03,2633265,30502,468,"2020-06-21 11:15:02",50,0,n,n,0
1321,NULL,Prayer,main,ETk4-LNuoBs,199,2009-08-26,3209585,23591,317,"2020-06-21 11:14:02",402,8,n,n,0
1322,1265,"I'll be there",duplicate,OpQ2-iyc-bo,199,2010-08-22,1639341,11002,352,"2020-06-21 11:15:02",8,0,n,n,0
1323,NULL,"Wedding Dress",main,vXNmN0kHRwA,199,2010-08-05,1596880,15868,178,"2020-06-21 04:50:01",93,5,n,n,0
1324,NULL,"박보람 (1988 OST)",main,7_mNEE3Y96A,155,2015-11-27,19106687,74589,1841,"2020-06-21 11:15:02",8280,124,n,n,0
1325,NULL,오혁,main,bLoO0FSXncg,92,2015-11-20,27213958,76788,2599,"2020-06-21 06:08:02",6291,73,n,n,0
1326,NULL,"Hoi Hoi",main,4oUtxee1QM8,164,2012-01-11,2494044,13324,1176,"2020-06-21 11:16:01",126,2,n,n,0
1327,NULL,"Love Game",main,RKlJXpjeYC8,133,2015-04-26,3107189,36835,873,"2020-06-21 11:16:01",119,3,n,n,0
1328,NULL,Awoo,main,CXPADwU05OQ,133,2015-04-21,5485500,69080,1383,"2020-06-21 11:16:29",426,8,n,n,0
1329,NULL,"Stay Ever",main,3-9-0v3vvw8,133,2015-12-08,696194,13375,241,"2020-06-17 23:42:01",30,0,n,n,0
1330,0,Voice,main,xCQcAuyP6Fk,133,2013-09-08,285748,4081,61,"2019-12-26 13:30:51",20,1,n,y,0
1331,0,"All Right",main,i_XfXnFAUbA,133,2013-06-17,3951428,42094,1179,"2019-12-25 11:37:40",564,14,n,y,0
1332,0,"Goodbye 20",main,zpZj1vDoV5s,133,2013-11-15,2922219,37110,460,"2020-06-21 11:17:02",167,0,n,n,0
1333,0,"You call it romance",main,ONPbxm2C-RI,116,2016-01-05,5049911,47012,451,"2020-06-21 11:17:02",683,8,n,n,0
1334,0,Rain,main,vPTOmDE-yKs,133,2013-08-26,762972,9670,173,"2019-12-26 13:32:02",53,0,n,y,0
1335,NULL,"Are you grown up?",main,Cw_huhV8UYU,133,2015-03-03,967747,7245,166,"2020-06-20 22:21:02",28,0,n,n,0
1337,0,"Little Apple",main,05-c-iy-WnY,193,2014-11-23,11469375,83336,3606,"2020-04-29 23:10:55",3595,18,n,y,0
1338,NULL,"Best Luck",main,FC7p9v-xtm4,41,2014-07-28,49723360,426529,4355,"2020-06-21 02:50:02",21035,242,n,n,0
1339,NULL,Ah-Choo,main,v7qisJ_KuYI,134,2015-09-30,11347438,151134,4622,"2020-06-21 11:18:02",3376,68,n,n,0
1340,1252,"Someone like U",dance,9mLJ6zEhGNo,51,2016-01-14,909978,11444,124,"2020-06-18 13:41:01",97,2,n,n,0
1341,NULL,"Follow Me",main,MAJ6Xk9bnew,4,2010-03-11,16537816,72506,3070,"2020-06-21 11:18:02",790,28,n,n,0
1342,NULL,Happy,main,didptMJxjpE,4,2014-03-02,22716268,255825,6803,"2020-06-21 09:39:01",3024,73,n,n,0
1343,1341,"Follow Me",duplicate,0q62LBAbphk,4,2010-09-05,16465985,115192,2975,"2020-06-21 11:18:02",3547,73,n,n,0
1344,0,"Fire (Street ver)",main,Cwq-XdPfpeA,4,2009-08-17,8824512,23339,851,"2020-06-21 04:52:01",281,7,n,n,0
1345,357,"Clap your hands",duplicate,fuNbqWQt0l0,4,2010-09-09,8376794,68219,1559,"2020-06-21 11:19:02",4627,116,n,n,0
1346,NULL,"Be Mine",main,vZtd_m3VDJI,4,2012-06-05,6661138,78691,1612,"2020-06-21 11:19:02",255,6,n,n,0
1347,499,NoNoNo,duplicate,hspqQuuuGIw,18,2016-01-12,19319901,208630,3513,"2020-06-21 11:19:02",11568,207,n,n,0
1348,673,"Secret Garden",duplicate,IGKznd-4xQs,18,2016-01-12,2443969,20643,347,"2020-06-21 11:20:01",855,21,n,n,0
1349,531,Hush,duplicate,YXZ19CvCmto,18,2016-01-12,6353509,49488,1374,"2020-06-21 11:20:02",3360,32,n,n,0
1350,NULL,Fire,main,XzNqcc__uRs,137,2015-01-08,17463504,197642,2414,"2020-06-21 11:20:30",2219,43,n,n,0
1352,0,"Ordinary Love",main,xGav-z5yRiU,124,2015-09-20,36928473,210220,3678,"2020-06-21 03:29:01",13480,77,n,n,0
1353,NULL,"a Good Boy",main,elRqTV6wUaM,24,2013-06-16,1950983,25851,426,"2020-06-21 11:21:01",218,9,n,n,0
1354,NULL,"Sad Song",main,QYaH8EwEg_8,24,2012-09-09,2200355,24491,521,"2020-06-21 11:22:01",140,7,n,n,0
1356,303,"Sorry, Sorry (answer ver)",alternate,a507jISnumU,189,2009-12-10,8427165,93203,941,"2020-06-21 04:58:02",1679,44,n,n,0
1357,NULL,Champagne,main,EQQajFf6IYQ,211,2015-07-20,4614322,87318,1858,"2020-06-21 05:01:02",691,14,n,n,0
1358,NULL,"Rise as One",main,BziPov944O4,139,2015-07-20,2357832,65172,823,"2020-06-21 11:22:01",187,4,n,n,0
1359,NULL,Something,main,U9HBT6sRSZ8,207,2014-01-01,17082047,224415,4610,"2020-06-21 11:23:01",2385,39,n,n,0
1360,NULL,Spellbound,main,2rU_RZy2XhI,207,2014-02-26,8426020,116539,2398,"2020-06-21 11:23:02",1176,2,n,n,0
1361,NULL,"Rising Sun",main,2ZxK60hbX-s,207,2009-11-23,4766602,44988,727,"2020-06-21 05:02:02",1704,40,n,n,0
1362,0,Balloons,main,rdTVb64pfMs,207,2009-11-24,7405055,84329,1567,"2020-06-21 11:23:01",5569,93,n,n,0
1363,NULL,"Chained up",main,vqzBrI76e4g,215,2015-11-09,27291850,459807,4099,"2020-06-21 06:15:02",7121,162,n,n,0
1364,NULL,"Voodoo doll",main,MOG7BexjPjM,215,2013-11-19,11046629,203681,3347,"2020-06-21 11:24:01",3929,68,n,n,0
1365,NULL,Eternity,main,cIfoNcm8Psw,215,2014-05-26,17859091,211223,2090,"2020-06-21 11:24:01",3140,40,n,n,0
1366,0,Error,main,h-kmwFIHa9Q,215,2014-10-13,6156807,99689,1303,"2020-06-03 12:04:41",237,12,n,y,0
1367,NULL,"Super Hero",main,pT0rl2luupY,215,2012-05-23,6244034,83766,888,"2020-06-21 11:24:29",696,15,n,n,0
1368,0,"Love Equation",main,hUaciqzBNEU,215,2015-02-23,3554704,50440,662,"2020-06-03 12:05:03",247,4,n,y,0
1369,0,"On and On",main,2TcXHDJIShI,215,2013-04-28,3098308,41866,388,"2020-06-03 12:06:07",466,11,n,y,0
1370,0,Hyde,main,R9U5ZiqR-Xo,215,2013-05-19,2809375,30024,638,"2020-06-03 12:05:34",139,6,n,y,0
1371,0,G.R.8.U,main,-wKcxx1Soao,215,2013-07-30,4864816,59038,685,"2020-06-03 12:08:56",554,15,n,y,0
1372,0,"Only U",main,m8LCqaYKluQ,215,2013-11-07,3755015,52799,410,"2020-06-03 12:09:53",254,11,n,y,0
1373,NULL,Always,main,O7hx2BG-9TY,28,2009-08-26,5190718,51417,507,"2020-06-21 11:25:02",781,19,n,n,0
1374,1135,"Number 1",duplicate,uMYTn91_iBY,28,2009-08-26,4210838,36784,407,"2020-06-21 05:00:01",629,13,n,n,0
1375,1131,"Garagara go!!",duplicate,ZF31EVarByU,28,2009-08-26,3458976,26016,346,"2020-06-21 11:25:02",244,9,n,n,0
1376,1133,"Beautiful Hangover",duplicate,XHVdoGwU43Y,28,2010-08-24,4677291,40544,441,"2020-06-21 05:03:02",185,1,n,n,0
1377,1145,"This Love",duplicate,zlm6jZcGFbc,28,2009-08-26,4117005,42468,566,"2020-06-21 11:26:01",504,21,n,n,0
1378,NULL,"Strong Baby",main,zDTsf5xw3Kg,170,2009-08-26,3610502,61788,1485,"2020-06-21 11:26:01",725,20,n,n,0
1379,NULL,Sting,main,IIj7j7mtNS4,186,2016-01-17,6862121,76262,2566,"2020-06-21 11:26:01",2460,16,n,n,0
1380,NULL,"Don't Forget",main,TcytstV1_XE,49,2016-01-21,30056966,211752,2823,"2020-06-21 04:01:02",4691,50,n,n,0
1381,NULL,"Very Good",main,kJGcO5Une-g,32,2013-10-01,26516078,337196,7540,"2020-06-21 06:08:30",8575,147,n,n,0
1382,NULL,Jackpot,main,83Yscg5vtVQ,32,2014-04-14,20326391,229761,4259,"2020-06-21 05:15:02",1986,35,n,n,0
1383,1642,"I am you, you are me",duplicate,xbf2c0JBJic,225,2016-01-24,994758,34957,194,"2020-06-18 13:37:02",22,0,n,n,0
1384,NULL,유레카,main,xp35Dwy4hHM,225,2015-12-06,6008561,121037,1721,"2020-06-21 11:27:01",682,19,n,n,0
1385,NULL,"Boys And Girls",main,UsaJsymfuWU,225,2015-11-02,28634535,173704,4817,"2020-06-21 04:32:30",7991,44,n,n,0
1387,0,Rough,main,0VKcLPdY9lI,76,2016-01-24,66927837,483695,21098,"2020-06-21 02:25:02",12037,223,n,n,0
1388,1379,Sting,alternate,54NyyS6_yos,186,2016-01-23,4461186,50923,751,"2020-06-21 11:27:02",1257,13,n,n,0
1389,1379,Sting,dance,RD19IQ0eDrw,186,2016-01-21,92172,3020,22,"2020-06-18 13:41:01",11,1,n,n,0
1390,NULL,"Born Hater",main,3s1jaFDrp5M,57,2014-10-18,16488263,287473,3911,"2020-06-21 11:27:01",11989,120,n,n,0
1391,NULL,"Don't hate me",main,u2ePT5OlZ7o,57,2012-10-19,4472162,77843,1006,"2020-06-21 05:04:02",323,13,n,n,0
1392,0,Up,main,9EIYWmRkeRE,57,2012-10-19,3652808,61147,662,"2020-06-21 05:02:02",181,9,n,n,0
1393,NULL,One,main,OpTKLNjUdwQ,57,2011-05-23,5005000,28437,632,"2020-06-21 11:28:01",4480,10,n,n,0
1394,0,"Love Love Love",main,qdr0fZbuffY,57,2011-05-24,4580248,22665,450,"2020-06-21 11:28:01",2344,17,n,n,0
1395,0,Shoebox,main,4lHBBxEwiCA,57,2014-12-31,699257,16257,137,"2020-06-20 22:21:02",55,1,n,n,0
1396,NULL,Umbrela,main,oSC47Yp-Hpg,57,2011-07-05,1589311,15931,140,"2020-06-21 11:28:30",574,9,n,n,0
1397,NULL,"1minute 1second",main,TzW9uwfSMv4,57,2011-05-23,3568228,16477,332,"2020-06-21 05:10:01",1498,3,n,n,0
1398,NULL,Tomorrow,main,-zU4Mj9dpUI,197,2011-10-31,16638009,162638,1968,"2020-06-21 11:29:01",3308,36,n,n,0
1399,NULL,Bad,main,dPmX-K7eadM,197,2011-10-23,5790917,82322,793,"2020-06-21 11:29:01",699,6,n,n,0
1400,NULL,Cider,main,-YJFr4pwwl0,221,2016-01-27,4703630,116346,1449,"2020-06-21 05:07:02",995,25,n,n,0
1401,909,Vibrato,alternate,v_xoYR7-1TY,186,2015-08-02,11159033,46883,6108,"2020-06-21 11:29:01",269,2,n,n,0
1402,0,Hate,main,D_F9HUTYnl0,7,2016-01-31,61187960,779887,16277,"2020-06-21 02:33:02",12410,211,n,n,0
1403,0,Rain,main,eHir_vB1RUI,200,2016-02-02,51727296,457386,15657,"2020-06-21 02:46:02",6162,57,n,n,0
1406,1127,Run,duplicate,wKysONrSmew,40,2015-11-29,50177136,1800743,11241,"2020-06-21 02:49:01",31377,2228,n,n,0
1407,1100,Dope,duplicate,H8lYMWZD5P8,40,2015-06-23,50152850,1530628,16219,"2020-06-21 12:18:02",153058,5419,n,n,0
1408,796,"I need you",alternate,jjskoRh8GTE,40,2015-05-10,67929764,1875919,11193,"2020-06-21 01:02:02",139561,4433,n,n,0
1409,795,"I need you",duplicate,DOuhvBJqKVY,40,2015-04-29,10495304,443542,2802,"2020-06-21 04:33:01",2541,245,n,n,0
1410,579,Danger,duplicate,43r6lXilbcQ,40,2014-08-19,63605288,1711165,11515,"2020-06-21 01:29:01",58631,3012,n,n,0
1411,578,"War of Hormone",duplicate,Hhph0_CdUHg,40,2014-10-21,13504865,636566,2820,"2020-06-21 04:04:02",33375,1714,n,n,0
1412,581,"Boy in Luv",duplicate,LHHjp3IMjMk,40,2014-02-11,25876547,931027,6243,"2020-06-21 01:15:01",86205,3722,n,n,0
1413,581,"Boy in Luv",alternate,4XyPdnTz_Q0,40,2014-02-20,12895510,402057,2211,"2020-06-21 04:51:01",3410,218,n,n,0
1414,581,"Boy in Luv",dance,gqz6Adx63w8,40,2014-02-16,40970152,755762,4501,"2020-06-21 03:15:01",15891,718,n,n,0
1415,580,N.O.,duplicate,r5GaAEHvHj0,40,2013-09-10,66164911,1668505,16384,"2020-06-21 01:19:02",74950,3419,n,n,0
1416,580,N.O.,dance,_VoSHt8zFNI,40,2013-09-15,6012928,177188,525,"2020-06-21 11:30:01",2055,162,n,n,0
1417,577,"Just One Day",duplicate,dzAwJW107nk,40,2014-04-06,25258661,783991,3802,"2020-06-21 04:52:01",21757,1479,n,n,0
1418,577,"Just One Day",dance,2DFvc5o5xAY,40,2014-04-12,4832837,131299,514,"2020-06-21 11:30:01",1607,84,n,n,0
1419,581,"Boy in Luv",alternate,V7RL1V15OTY,40,2014-02-20,7541462,93243,1235,"2020-06-21 05:13:01",1711,20,n,n,0
1420,1421,"No More Dream",duplicate,pw540DtB5mM,40,2013-06-11,13310570,309768,3125,"2020-06-21 11:30:01",1409,138,n,n,0
1421,0,"No More Dream",main,rBG5L7UsUxA,40,2013-06-11,141292836,3480450,37322,"2020-06-21 01:04:02",195350,5919,n,n,0
1422,1421,"No More Dream",alternate,l15_-4-_QO8,40,2013-06-16,4132317,236780,830,"2020-06-21 04:52:01",1443,185,n,n,0
1423,NULL,"We Are Bulletproof pt2",main,gqhWHy0rrtM,40,2013-07-16,126627116,1849108,23682,"2020-06-21 01:25:01",71075,1877,n,n,0
1424,1423,"We Are Bulletproof pt2",duplicate,lE9lkSdtZeQ,40,2013-07-16,45359762,1193393,7733,"2020-06-21 01:37:01",51499,2082,n,n,0
1425,NULL,"One Shot",main,1zRzl1d5vNU,22,2013-02-11,34454059,431438,7503,"2020-06-21 03:38:02",8377,110,n,n,0
1426,NULL,Warrior,main,5tLooPlf2Sw,22,2012-01-25,23129892,220491,4302,"2020-06-21 09:40:01",1505,31,n,n,0
1427,NULL,Power,main,eBSaX3jvyEc,22,2012-04-26,16590744,168353,3358,"2020-06-21 05:07:02",1356,21,n,n,0
1428,NULL,"Smoky Girl",main,dTDmIiGLFEw,140,2013-06-03,11484701,136754,1964,"2020-06-21 05:12:30",1266,14,n,n,0
1429,NULL,"Young, Wild & Free",main,BZpBrdG3sDc,22,2015-11-15,6505565,197584,1971,"2020-06-21 11:31:01",607,12,n,n,0
1430,1429,"Young, Wild & Free",duplicate,_1_rw1gU6h0,22,2015-11-15,3665559,85371,874,"2020-06-21 11:31:01",226,5,n,n,0
1431,NULL,"Where Are You?",main,rsDlveRb3yA,22,2014-07-03,2180423,41348,423,"2020-06-21 11:31:01",204,5,n,n,0
1432,1426,Warrior,duplicate,N8Pwejfz0rI,22,2014-07-03,1824043,37389,306,"2020-06-21 05:12:02",1707,23,n,n,0
1433,NULL,"No Mercy",main,0hzz4mGyehw,22,2012-07-18,14596113,171600,3145,"2020-06-21 11:32:01",1947,31,n,n,0
1434,1427,Power,duplicate,iJNJeT7bA7U,22,2014-07-03,490291,9998,103,"2020-06-18 13:40:02",82,1,n,n,0
1435,1467,"Stop It",duplicate,m5zrOZmhOKM,22,2014-07-03,377636,6301,54,"2020-06-18 13:39:01",40,1,n,n,0
1436,1466,"1004 Angel",duplicate,73--6_6bfKw,22,2014-07-03,2242574,49481,259,"2020-06-21 11:32:01",981,11,n,n,0
1437,1425,"One Shot (Japanese)",alternate,eaG1gDyjFTk,22,2013-10-10,2747535,44679,423,"2020-06-21 11:32:01",164,5,n,n,0
1438,1426,"Warrior (Japanese)",alternate,0oPp2dUyitM,22,2013-09-13,2847869,48779,565,"2020-06-21 11:32:29",195,1,n,n,0
1439,NULL,Crash,main,omu0-hvXuhs,22,2012-08-28,4890327,65343,778,"2020-06-21 11:33:02",282,4,n,n,0
1440,NULL,"Excuse me (Japanese)",main,Fk0kuSJXMy0,22,2014-08-11,2633515,38688,276,"2020-06-21 17:10:01",245,8,n,n,0
1441,1433,"No Mercy (Japanese)",alternate,Y2VqE2BBK5g,22,2014-03-08,1591240,29321,196,"2020-06-21 05:13:01",100,3,n,n,0
1442,NULL,"This is war",main,Bsiv1mo0HTQ,140,2012-01-09,7610441,106206,1198,"2020-06-21 11:33:02",3114,40,n,n,0
1443,NULL,Cry,main,3UggIMs8pdE,140,2011-01-02,7904555,69736,885,"2020-06-21 05:14:02",984,11,n,n,0
1444,NULL,"Mona Lisa",main,SenkemTrZMQ,140,2011-07-11,8802271,94449,1685,"2020-06-21 05:14:02",1136,23,n,n,0
1445,3506,Stay,duplicate,VqrHdwBIoOI,140,2012-07-19,2636555,29681,326,"2020-06-21 11:34:01",429,0,n,n,0
1446,NULL,"Be a man",main,6jcsjuK6j-k,140,2014-03-23,4088075,77630,576,"2020-06-21 11:34:01",431,11,n,n,0
1447,NULL,"No Love",main,DO_noFmLOhI,140,2013-08-11,879868,23790,113,"2020-06-18 13:45:02",141,3,n,n,0
1448,NULL,G.O,main,dkY5p_5gfBM,140,2011-07-03,1216268,16425,85,"2020-06-21 11:35:01",59,2,n,n,0
1449,NULL,"Way Back Home",main,lr-MkPRHFms,38,2015-10-11,3912408,109308,859,"2020-06-21 05:15:02",278,12,n,n,0
1450,NULL,"You're so fly",main,RQoOEEnKlVY,38,2014-09-28,10817390,146641,1536,"2020-06-21 11:35:01",1248,18,n,n,0
1451,NULL,WOW,main,cXcUXWL1mJA,38,2012-09-11,41444471,470719,8276,"2020-06-21 03:13:01",10393,160,n,n,0
1452,NULL,"It's Okay",main,SNpuKLfv1EE,38,2015-06-28,8686842,161534,1224,"2020-06-21 11:35:01",3182,76,n,n,0
1453,NULL,Thriller,main,khE7pSOgDbA,38,2013-09-04,11190671,134457,1504,"2020-06-21 11:36:01",2033,37,n,n,0
1454,NULL,"Beep Beep",main,qgtaSJ3PSMM,38,2014-02-16,13002165,169498,2240,"2020-06-21 11:36:02",2010,49,n,n,0
1455,NULL,Insane,main,FmuHZa6DQOc,38,2012-03-21,21079432,209586,2493,"2020-06-21 09:45:02",5466,66,n,n,0
1456,NULL,"2nd Confession",main,7zuoNuI4fHQ,38,2013-04-10,5804015,84821,596,"2020-06-21 11:36:01",574,25,n,n,0
1457,NULL,"The Winter's Tale",main,CWAhNgjB5jM,38,2014-12-21,5321830,72718,586,"2020-06-21 11:36:30",842,11,n,n,0
1458,NULL,"Irresistible Lips",main,uTB_2OfZMrk,38,2012-05-22,9620963,100758,1298,"2020-06-21 05:16:01",1594,29,n,n,0
1459,NULL,"You Can Cry",main,ICVx-mi3eYI,38,2014-12-04,3369051,47630,261,"2020-06-21 11:37:01",332,8,n,n,0
1460,NULL,"When I was your man",main,-WUZYewLvxM,38,2013-08-28,4090753,64423,463,"2020-06-21 05:16:01",446,15,n,n,0
1461,NULL,"Lover Boy",main,PpkKMO6Xr8Q,38,2012-10-23,2362445,34692,243,"2020-06-21 05:16:01",294,2,n,n,0
1462,1452,"It's Okay",alternate,f4rN5Y7Dx_I,38,2015-07-05,7679632,109051,734,"2020-06-21 11:37:01",1508,34,n,n,0
1463,1456,"2nd Confession",alternate,i06rYg2Kqyg,38,2013-04-17,9088943,103504,941,"2020-06-21 11:37:01",2385,30,n,n,0
1464,NULL,아버지,main,J6wwClvnq8Y,38,2012-05-02,3002697,45018,388,"2020-06-21 11:38:01",402,22,n,n,0
1465,0,Hey,main,7WINyXmPRAE,98,2011-05-16,4210780,17006,444,"2020-06-21 05:16:29",1116,21,n,n,0
1466,0,"1004 Angel",main,sGolQ9LzbkY,22,2014-02-02,16490572,238547,2240,"2020-06-21 11:38:01",1750,28,n,n,0
1467,0,"Stop it",main,eHhi6g1Glhw,22,2012-10-22,12115325,150009,2237,"2020-06-21 05:17:02",1288,21,n,n,0
1468,NULL,Hurricane,main,PfOtieDrDkA,22,2013-07-16,10487121,148246,2645,"2020-06-21 05:17:02",685,11,n,n,0
1469,NULL,Badman,main,KLHY_7PgaV0,22,2013-08-05,10634038,161012,2931,"2020-06-21 11:39:01",1062,40,n,n,0
1470,NULL,"Rain Sound",main,7ghpiNIKGIo,22,2013-01-14,11393641,150046,2011,"2020-06-21 11:39:01",1310,18,n,n,0
1471,NULL,"Coffee Shop",main,6VzuX88Dc_g,22,2013-06-27,8380728,141569,1516,"2020-06-21 11:39:01",621,10,n,n,0
1472,NULL,"Miss Right",main,TaGCTbqJKO0,202,2013-02-25,20298634,211231,3087,"2020-06-21 11:40:01",5033,68,n,n,0
1473,NULL,Rocking,main,hHd_8iZFvK8,202,2013-08-25,19212895,228187,3251,"2020-06-21 11:40:01",3922,64,n,n,0
1474,NULL,Ah-ah,main,TrOVgqgTRSM,202,2015-06-21,8894790,124757,2266,"2020-06-21 05:18:02",1676,35,n,n,0
1475,NULL,"To You",main,Cn4R8Y-hRfY,202,2012-05-30,14441744,117188,1781,"2020-06-21 11:40:01",2627,36,n,n,0
1476,NULL,"To You",main,EKtxtDG2NkY,202,2012-01-04,13587963,117168,1983,"2020-06-21 11:40:29",3175,65,n,n,0
1477,0,"So, Dangerous",main,6cBQ9DzpQRk,213,2015-09-10,6698910,155914,1378,"2020-06-21 11:41:02",1088,35,n,n,0
1478,NULL,Sorry,main,lz1Q6DJ4gIg,110,2015-08-20,1792473,27216,386,"2020-06-21 11:41:02",142,2,n,n,0
1479,NULL,"Pretty Boy",main,lpwEghgpRxc,110,2013-04-24,3847012,45803,771,"2020-06-21 11:41:02",788,13,n,n,0
1480,NULL,"Bad Man",main,nSBH8BNwpPs,110,2012-11-19,3672729,42322,513,"2020-06-21 11:42:02",1213,9,n,n,0
1481,1482,"I Think I'm in Love",duplicate,I-KgyRp9_JQ,110,2014-09-28,3731125,37013,476,"2020-06-21 11:42:02",501,0,n,n,0
1482,0,Fool,main,fL_q3aaG8IE,110,2012-05-21,9553248,112539,1251,"2020-06-21 11:43:01",1357,16,n,n,0
1483,NULL,"illa illa",main,EDp1bzjC4t8,110,2012-06-06,2884904,33360,351,"2020-06-21 11:43:01",90,1,n,n,0
1484,0,Dream,main,WfYgbFBFe1E,192,2016-01-06,65221395,731605,14919,"2020-06-21 02:28:01",19175,430,n,n,0
1485,NULL,"The Little Prince",main,Js_Tf4nPilc,166,2016-01-27,6445958,203594,1472,"2020-06-21 11:43:01",2842,243,n,n,0
1486,0,Beautiful,main,qMWXVc3WAYs,25,2015-04-27,59342005,931075,8884,"2020-06-21 02:36:01",23772,450,n,n,0
1487,NULL,"A Million Pieces",main,wUXdWyCjs8w,123,2015-10-14,9249138,196217,2053,"2020-06-21 11:44:02",3709,62,n,n,0
1488,NULL,"The day we felt the distance",main,ckvvZSVIZsI,123,2015-11-02,2253221,56631,497,"2020-06-21 11:44:02",306,10,n,n,0
1489,NULL,"Shake that brass",main,BYGeGI1Ihlc,15,2015-02-12,28348031,558308,12358,"2020-06-21 04:35:01",3933,111,n,n,0
1490,0,"At Gwanghwamun",main,rUbq_IXBaYg,123,2014-11-13,12395108,205146,1933,"2020-06-21 11:44:02",4054,95,n,n,0
1491,4885,"I'm Jelly Baby",duplicate,oaxUPPdXkaI,17,2016-02-11,11390161,127020,8698,"2020-06-21 11:44:30",1068,32,n,n,0
1492,NULL,"1cm taller than You",main,h41Rrk_6rzs,138,2016-02-11,21215119,338117,6149,"2020-06-21 11:45:02",5970,178,n,n,0
1493,NULL,Whoo,main,VfJcP9G9aE8,162,2016-02-14,1590029,27945,880,"2020-06-21 11:45:02",154,2,n,n,0
1494,1387,Rough,alternate,RSh5akaaHXk,76,2016-02-15,8610133,106761,2660,"2020-06-21 11:45:02",2638,46,n,n,0
1495,NULL,Overcome,main,Y9XXGztRM4Y,151,2016-02-16,10562317,223531,1836,"2020-06-21 11:46:02",1649,30,n,n,0
1496,487,Miniskirt,duplicate,T0WC8yYHxoI,16,2016-02-15,1277505,14943,546,"2020-06-21 11:46:02",151,1,n,n,0
1497,NULL,Fantastic,main,Xu2yAQEgYLo,84,2014-07-11,22274680,309867,4213,"2020-06-21 05:18:02",4600,77,n,n,0
